"Clust","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","Lat.100","Long.100","x","y"
"S.157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,57.25442982,-5.007127825,218700.001211424,822200.004629503
"S.1571",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8595497787254,-5.40363317754813,192600.001515679,779400.008995972
"S.1572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.8556944303531,-5.41312825853646,192000.001525063,779000.009135734
"S.1573",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.6821209406695,-5.38269435008317,192900.001499727,759600.008710939
"S.1574",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0291678557506,-5.41419409844356,192900.001521988,798300.009134536
"S.1575",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8591991116067,-5.39670878525298,193020.001509004,779340.008895562
"S.1576",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8609074183991,-5.39669967505609,193030.001508956,779530.008895277
"S.1577",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8588626888279,-5.39585773340832,193070.001508196,779300.008883325
"S.1578",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.857874954603,-5.38920409936921,193470.001501881,779170.008787985
"S.1579",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8536734705948,-5.38833156401245,193500.001501153,778700.008775917
"S.158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,57.25617683,-5.006988332,218717.001229346,822394.004556309
"S.1580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.6921463443143,-5.3443841433562,195300.001464661,760600.008182072
"S.1581",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.6932182257749,-5.33794412257847,195700.001459006,760700.008096166
"S.1582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7191493194763,-5.3263466394442,196550.001448473,763550.007941781
"S.1584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7139766844412,-5.33488036681004,196000.001455905,763000.008054069
"S.1585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7384969002793,-5.32560389222841,196700.001447429,765700.007930695
"S.1586",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,56.7740890251719,-5.43845625426414,190000.001552568,770000.009525639
"S.1587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.713877430421,-5.31165916250487,197420.001436238,762920.00775291
"S.1588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.7173202110942,-5.31065418331548,197500.001435333,763300.00773988
"S.1589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7054439408564,-5.31778159813992,197000.001441524,762000.007831897
"S.159",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,57.06774619,-5.033250716,216200.001233244,801500.005025809
"S.1590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7054439408564,-5.31778159813992,197000.001441524,762000.007831897
"S.1592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7134100022915,-5.30556985246447,197790.001431222,762850.007675703
"S.1593",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,56.713009190481,-5.30373657175853,197900.001429728,762800.007652616
"S.1594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7596894789113,-5.30620233379198,198000.001430773,768000.007680519
"S.1595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.8591261575789,-5.25097965590558,201900.001385604,778900.007006035
"S.1596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.8591261575789,-5.25097965590558,201900.001385604,778900.007006035
"S.1597",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8618168437206,-5.25121330742353,201900.001385722,779200.007008582
"S.1598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,56.9825047430061,-5.20740469979663,205200.001352097,792500.006511833
"S.16",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,56.85717158,-5.391930092,193300.001452637,779100.00838776
"S.160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,57.61244798,-5.318028636,201900.001442083,862900.007838875
"S.1600",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.7784896870825,-5.27510785676301,200000.001405556,770000.007295826
"S.1602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,56.9141265284437,-5.13908582854765,209000.001309499,784700.00581449
"S.1603",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9765533671872,-5.12294224788701,210300.001298762,791600.005657647
"S.1604",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.9775323904053,-5.11973207183273,210500.001296874,791700.005627345
"S.1605",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.9775323904053,-5.11973207183273,210500.001296874,791700.005627345
"S.1606",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.9775323904053,-5.11973207183273,210500.001296874,791700.005627345
"S.1607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.9760656515742,-5.10644107865906,211300.001289277,791500.005503727
"S.1608",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.9053237242232,-5.09563074500734,211600.001284483,783600.00540709
"S.1609",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9788790392435,-5.10173710438987,211600.001286574,791800.0054605
"S.161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,57.61181425,-5.324352039,201519.001458832,862848.008056432
"S.1610",0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.9788790392435,-5.10173710438987,211600.001286574,791800.0054605
"S.1611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.0497829388274,-5.10600183788278,211700.001287682,799700.005497419
"S.1612",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.8419675139656,-5.08672060798948,211824.001280686,776527.005328643
"S.1613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.0489267798713,-5.10428104918504,211800.001286728,799600.005481658
"S.1614",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9742592575616,-5.09592111588375,211930.00128341,791270.005407751
"S.1615",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9737004725956,-5.09307665904482,212100.001281845,791200.005382081
"S.1616",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9737004725956,-5.09307665904482,212100.001281845,791200.005382081
"S.1617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.9737004725956,-5.09307665904482,212100.001281845,791200.005382081
"S.1618",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9737004725956,-5.09307665904482,212100.001281845,791200.005382081
"S.1619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.9737004725956,-5.09307665904482,212100.001281845,791200.005382081
"S.162",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.60774458,-5.325972979,201400.001449013,862400.007812102
"S.1620",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,NA,56.9737004725956,-5.09307665904482,212100.001281845,791200.005382081
"S.1621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56.9012843286715,-5.07722636740416,212700.001274499,783100.005242944
"S.1623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.97186578848,-5.09457028196053,212000.001282705,791000.005395612
"S.1624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.97186578848,-5.09457028196053,212000.001282705,791000.005395612
"S.1625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56.97186578848,-5.09457028196053,212000.001282705,791000.005395612
"S.1626",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8547991387946,-5.06684316467958,213100.001269785,777900.005153506
"S.1627",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8739988591161,-5.05364286350904,214000.001262588,780000.005040111
"S.1628",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.9009106870009,-5.0558406678613,214000.001263256,783000.00505816
"S.163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,57.61057887,-5.327571994,201320.001409032,862720.008004902
"S.1631",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.9515238741078,-5.00734783233708,217200.001238564,788500.004661718
"S.1634",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8654440487186,-4.96104375910871,219600.001219221,778800.004313555
"S.1635",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9495519720203,-4.96195747571909,219950.001218261,788160.004319501
"S.1636",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.949930276712,-4.9611651110672,220000.001217916,788200.004313756
"S.1638",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.863523681341,-4.95104601059631,220200.001215011,778560.004241638
"S.1639",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8647796906244,-4.95114501035573,220200.001215033,778700.004242335
"S.164",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.63792401,-5.340467618,200700.001400892,865800.007537739
"S.1640",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8630241110011,-4.94936568256706,220300.001214315,778500.004229676
"S.1641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.892368500936,-4.88599045310454,224300.001188974,781600.003802441
"S.1642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.892368500936,-4.88599045310454,224300.001188974,781600.003802441
"S.1643",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.0551073481053,-4.84418491370876,227600.001171801,799600.003546252
"S.1644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.9002586773766,-4.81597062131848,228600.001164889,782300.003382238
"S.1645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.9011559282113,-4.8160381953502,228600.001164898,782400.003382637
"S.1646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.8985011369632,-4.81419583585829,228700.001164352,782100.003372233
"S.1647",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,56.8993983894194,-4.8142633628174,228700.00116436,782200.003372623
"S.1648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7789626816259,-4.77412799456964,230600.001153859,768700.00315328
"S.1649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7789626816259,-4.77412799456964,230600.001153859,768700.00315328
"S.165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,57.62710273,-5.344834939,200380.001474252,864609.008317947
"S.1650",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7548807045477,-4.76580652020547,231000.001151783,766000.003109627
"S.1651",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7548807045477,-4.76580652020547,231000.001151783,766000.003109627
"S.1652",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7548807045477,-4.76580652020547,231000.001151783,766000.003109627
"S.1653",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7728268740789,-4.76712734979577,231000.001151917,768000.003116719
"S.1654",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7728268740789,-4.76712734979577,231000.001151917,768000.003116719
"S.1655",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,56.4314781283552,-4.75848680903423,230000.001153934,730000.003066832
"S.1656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,56.4245467532589,-4.69810506788073,233692.001137891,729081.002773516
"S.1657",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8781749788588,-4.71745946897663,234500.001136963,779600.002872833
"S.1658",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8613747304489,-4.70475504941314,235200.001133968,777700.002813241
"S.1659",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7602157163668,-4.69043671781815,235630.00113178,766410.002745938
"S.166",1,NA,0,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,57.6278833,-5.346247265,200300.00142574,864700.00758555
"S.1660",NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7602157163668,-4.69043671781815,235630.00113178,766410.002745938
"S.1661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.7620158751016,-4.6861472949639,235900.001130719,766600.002726767
"S.1662",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8993501381692,-4.69419768461105,236010.001130847,781900.002765801
"S.1663",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7576556507925,-4.67994546524636,236260.001129293,766100.002699153
"S.1664",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7601698443533,-4.67587029116407,236520.001128297,766370.002681289
"S.1665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56.902285781305,-4.68307576031925,236700.001128126,782200.002716126
"S.1666",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8620102614057,-4.67526724508279,237000.00112682,777700.002680936
"S.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7888446204588,-4.65040233665999,238200.001122106,769500.002573114
"S.1668",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7888446204588,-4.65040233665999,238200.001122106,769500.002573114
"S.1669",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7573663520132,-4.65145536625118,238000.001122744,766000.002576749
"S.167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,57.62698661,-5.346164716,200300.001445499,864600.008632102
"S.1670",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8670910073263,-4.64773378838737,238700.0011205,778200.002563927
"S.1671",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.8716126628843,-4.64641242394789,238800.001120152,778700.002558572
"S.1672",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7909859480923,-4.63417717243737,239200.001118544,769700.002506528
"S.1673",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,56.7909859480923,-4.63417717243737,239200.001118544,769700.002506528
"S.1674",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7903298455845,-4.62266799207798,239900.001116123,769600.002460468
"S.1675",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7912272562128,-4.62273066843659,239900.001116125,769700.002460741
"S.1676",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6299633509577,-4.59848110420255,240700.001113193,751700.002362387
"S.1677",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.7908433833112,-4.59813975475971,241400.00111115,769600.002365668
"S.1678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.914721037371,-4.60510196359326,241500.001110949,783400.002395511
"S.1679",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9109600988418,-4.6130541874276,241000.001112597,783000.00242601
"S.168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,57.55596988,-5.346331738,199900.001465696,856700.007988424
"S.1680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.6824565301194,-4.58086981164605,242000.001109149,757500.002298359
"S.1681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.4186304024327,-4.56134423481786,242100.001108578,728100.002219985
"S.1682",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.4204254184626,-4.5614649484338,242100.001108581,728300.002220478
"S.1683",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.200828565605,-4.53228907915251,243000.001105767,703800.002112666
"S.1684",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2017920655265,-4.52912790763046,243200.001105217,703900.002102134
"S.1685",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2017920655265,-4.52912790763046,243200.001105217,703900.002102134
"S.1686",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2017920655265,-4.52912790763046,243200.001105217,703900.002102134
"S.1687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.6410518006116,-4.55781434708772,243240.001105386,752840.00221458
"S.1688",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.9108462717166,-4.57526058207127,243300.001105256,782900.002284707
"S.1689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.6586959352453,-4.55639900572804,243400.001104923,754800.00221019
"S.169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,57.55490766,-5.346050272,199911.001452103,856581.00766639
"S.1690",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,57.0177406376567,-4.57770774196192,243600.001104328,794800.00229662
"S.1691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.6144681460235,-4.60882565835896,240000.001115453,750000.002401534
"S.1692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.4124769008772,-4.51067138407553,245200.001099931,727300.002049138
"S.1693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.5428491414674,-4.50791101501341,245900.001098049,741800.002044854
"S.1694",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9630394596807,-4.52786330544486,246400.001096273,788600.002123257
"S.1695",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9630394596807,-4.52786330544486,246400.001096273,788600.002123257
"S.1696",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.1804279578598,-4.47454441182008,246500.001096726,701400.001928937
"S.1697",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1804279578598,-4.47454441182008,246500.001096726,701400.001928937
"S.1698",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1804279578598,-4.47454441182008,246500.001096726,701400.001928937
"S.1699",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9395727061718,-4.53285080534236,246000.001097401,786000.002138955
"S.17",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,56.85905541,-5.395382895,193100.001522323,779320.009029913
"S.170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,57.56027621,-5.353417193,199500.001449258,857200.007678434
"S.1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,56.9525679868025,-4.51235215130265,247300.001093884,787400.002072802
"S.1701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,56.4961729938334,-4.47368024593546,247817.001093312,736530.001938066
"S.1702",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9399043805793,-4.51643233320892,247000.001094698,786000.002085423
"S.1703",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9488790102083,-4.51703732140299,247000.001094682,787000.002087658
"S.1704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.4964315745894,-4.47242973176239,247895.001093125,736556.001934366
"S.1705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.4964315745894,-4.47242973176239,247895.001093125,736556.001934366
"S.1706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.7571128130315,-4.48946195815261,247900.001092705,765600.001994871
"S.1707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.7571128130315,-4.48946195815261,247900.001092705,765600.001994871
"S.1708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,57.0291160379265,-4.50433356735205,248100.00109165,795900.002050041
"S.1709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,56.4826284082482,-4.46332921199757,248400.001091954,735000.001907163
"S.171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,57.496344,-5.357564136,198900.001451383,850100.007778672
"S.1710",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,57.0275838793514,-4.49104681377504,248900.001089631,795700.002008998
"S.1711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.540393898699,-4.45081399488231,249400.001089561,741400.001873429
"S.1712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.4875330644965,-4.44252968083298,249700.001088995,735500.001848158
"S.1713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.4974702626057,-4.43991906341323,249900.001088534,736600.001841287
"S.1714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.4974702626057,-4.43991906341323,249900.001088534,736600.001841287
"S.1715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.4894889185396,-4.43721334644755,250035.001088255,735706.001833508
"S.1716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.5008130012802,-4.43399139608485,250278.001087702,736959.001825089
"S.1717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.5008130012802,-4.43399139608485,250278.001087702,736959.001825089
"S.1718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.1726611555106,-4.41282317137575,250300.001088277,700400.00175527
"S.1719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.5011880102433,-4.4336579335115,250300.001087654,737000.001824191
"S.172",NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,57.65532757,-5.395729499,197500.001472076,867900.008285789
"S.1720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.501136414529,-4.43170462895816,250420.001087396,736990.001818862
"S.1721",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,56.4980075793052,-4.43085433772825,250460.001087316,736640.001816427
"S.1722",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.3041582155852,-4.41221854670207,250850.001086913,715030.001758984
"S.1723",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3039046568585,-4.41139426052902,250900.00108681,715000.00175681
"S.1725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,56.7334478079422,-4.43639291145118,251050.001085437,762850.001840538
"S.1726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7259302527315,-4.43018497777641,251400.001084705,762000.001823363
"S.1727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.4675539470278,-4.40715131688006,251800.001084601,733200.001752314
"S.1728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.0196460386824,-4.43779282463401,252100.0010822,794700.001855011
"S.1729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.666449194288,-4.4064412381075,252620.00108236,755330.001758369
"S.173",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.82590267,-5.437046495,196000.001474825,887000.008853533
