"Clust","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"S.1660",NA,NA,NA,NA,1.75940227508545,NA,NA,NA,NA,2.90986895561218,NA,NA,NA,NA,NA,NA
"S.1661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76945805549622,NA
"S.1662",NA,NA,NA,NA,NA,NA,NA,NA,4.19352340698242,NA,NA,NA,NA,NA,NA,NA
"S.1663",NA,NA,NA,NA,1.15966045856476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1664",NA,NA,NA,NA,1.75910675525665,NA,1.15281569957733,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11752343177795
"S.1666",NA,NA,NA,NA,NA,NA,NA,NA,6.4586238861084,NA,NA,NA,NA,NA,NA,NA
"S.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30273675918579,NA,NA,NA,NA,NA,NA
"S.1668",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30273675918579,NA,NA,NA,NA,NA,NA
"S.1669",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49681258201599,NA,NA,NA,NA,NA,NA
"S.167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88485097885132,NA,NA,NA,NA,NA
"S.1670",NA,NA,NA,NA,NA,NA,NA,NA,7.9583797454834,NA,NA,NA,NA,NA,NA,NA
"S.1671",NA,NA,NA,NA,NA,NA,NA,NA,7.9583797454834,NA,NA,NA,NA,NA,NA,NA
"S.1672",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32611036300659,NA,NA,NA,NA,NA,NA
"S.1673",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32611036300659,NA,5.03630828857422,NA,NA,NA,NA
"S.1674",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83846759796143,NA,NA,NA,NA,NA,NA
"S.1675",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81776976585388,NA,NA,NA,NA,NA,NA
"S.1676",NA,NA,2.94520974159241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1677",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25976037979126,NA,NA,NA,NA,NA,NA
"S.1678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79451513290405,NA,NA,NA,NA
"S.1679",NA,NA,NA,NA,NA,4.3439564704895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.70993689128331,NA,NA
"S.1680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21669769287109,NA
"S.1681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71346807479858,NA,NA,NA,NA
"S.1682",NA,NA,2.29190468788147,NA,NA,NA,NA,NA,NA,NA,NA,1.71346807479858,NA,NA,NA,NA
"S.1683",NA,NA,NA,NA,4.40029621124268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1684",NA,NA,NA,NA,4.70305824279785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1685",NA,NA,NA,NA,4.70305824279785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1686",3.24747920036316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28190863132477,NA,NA
"S.1688",NA,NA,NA,NA,NA,NA,NA,NA,4.36267471313477,NA,NA,NA,NA,NA,NA,NA
"S.1689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0489227771759,NA,NA
"S.169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57808017730713,NA,NA
"S.1690",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49914908409119,2.76432871818542,NA,NA,NA,NA,NA
"S.1691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69281315803528,NA,NA,NA,NA
"S.1692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70377099514008,NA,NA,NA,NA
"S.1693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89724063873291,NA
"S.1694",NA,NA,NA,NA,NA,2.53090310096741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1695",NA,NA,NA,NA,3.23241019248962,0.99276477098465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1696",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61408090591431,NA,NA,NA,NA,NA,NA
"S.1697",NA,NA,NA,NA,6.18269443511963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1698",NA,NA,NA,NA,6.18269443511963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1699",NA,NA,NA,NA,NA,1.58663511276245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.17",NA,NA,NA,NA,NA,NA,NA,NA,3.86679148674011,NA,NA,NA,NA,NA,NA,NA
"S.170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74505507946014,NA,NA
"S.1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.777338107426961,NA,NA,NA,3.93130826950073
"S.1701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4257550239563,NA,3.48594570159912,NA,NA
"S.1702",NA,NA,NA,NA,NA,0.885050475597382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1703",NA,NA,NA,NA,NA,0.137786820530891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48594570159912,NA,NA
"S.1705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86185240745544,NA,NA
"S.1706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98997569084167,NA,NA,NA,NA,NA
"S.1707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04970765113831,NA,NA,NA,NA,NA
"S.1708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5480842590332,4.36094760894775,NA,NA,NA,NA
"S.1709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0336172580719,3.59588360786438,NA,NA,NA,NA
"S.171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52734279632568,NA,NA,NA
"S.1710",NA,NA,NA,NA,NA,NA,NA,NA,1.23911011219025,NA,NA,NA,NA,NA,NA,3.42326021194458
"S.1711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54726219177246,NA,NA,NA
"S.1712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764389455318451,NA,NA,NA,NA,NA
"S.1713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465990602970123,NA,NA
"S.1714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.848080813884735,NA,NA
"S.1715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847284734249115,NA,NA
"S.1716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48479080200195,NA,NA
"S.1717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87091279029846,NA,NA
"S.1718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0523157119751,NA,NA,NA,NA,NA
"S.1719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79843413829804,NA,NA,NA,NA,NA
"S.172",NA,NA,6.02648377418518,NA,NA,NA,NA,NA,NA,5.71611452102661,NA,2.7573070526123,NA,NA,NA,NA
"S.1720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42463397979736,NA,NA,NA,NA
"S.1721",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12059092521667,NA,NA,NA,0.465990602970123,NA,NA
"S.1722",NA,NA,NA,NA,NA,NA,NA,NA,4.79459238052368,NA,NA,NA,NA,NA,NA,NA
"S.1723",NA,NA,3.84616875648499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98666381835938,NA,3.53137588500977,NA,NA,NA
"S.1726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92008090019226,NA,NA,NA
"S.1727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51809275150299,NA,NA,NA,NA,NA
"S.1728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.50825834274292,NA,NA,NA,NA
"S.1729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51015686988831,NA,NA,NA,NA,NA
"S.173",4.27270412445068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51015686988831,NA,NA,NA,NA,NA
"S.1731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51015686988831,NA,NA,NA,NA,NA
"S.1732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22792220115662,NA,NA,NA,NA
"S.1733",NA,NA,NA,NA,NA,NA,NA,NA,3.03219890594482,NA,NA,NA,NA,NA,NA,NA
"S.1734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11471271514893,NA,NA,NA,NA
"S.1735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51055026054382,NA,NA,NA,NA,NA
"S.1736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51055026054382,NA,NA,NA,NA,NA
"S.1737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51055026054382,NA,NA,NA,NA,NA
"S.1738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50575995445251,NA,NA,NA,NA,NA
"S.1739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.10182619094849,NA
"S.174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85535740852356,NA,NA,NA
"S.1740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.10182619094849,NA
"S.1741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50575995445251,NA,NA,NA,NA,NA
"S.1742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17666125297546
"S.1743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22864627838135,NA,NA
"S.1744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37456083297729,NA,NA,NA
"S.1745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61566948890686,NA
"S.1746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.53082180023193
"S.1747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64198851585388,NA,NA,NA,NA
"S.1748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64198851585388,2.58384972810745,2.14562511444092,NA,NA
"S.1749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0779434144496918,NA,NA,NA
"S.175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6972975730896,NA,NA,NA,NA,NA
"S.1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73937726020813,2.24285054206848,NA,NA,NA,NA
"S.1751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41662645339966,NA,NA,NA
"S.1752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97514796257019,NA,NA
"S.1753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41662645339966,NA,NA,NA
"S.1757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63792419433594,NA
"S.1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32366418838501,NA
"S.1759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72739458084106,NA
"S.176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25549602508545,3.52631729841232,NA,2.29780566692353,2.53908061981201,5.28976964950562
"S.1760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64722228050232,NA,3.79538249969483,NA
"S.1761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25098752975464,NA
"S.1762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6316065788269,NA,NA,NA
"S.1763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63824689388275,NA,NA,NA
"S.1764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64722228050232,NA,NA,NA
"S.1765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35694742202759,NA
"S.1766",NA,NA,NA,NA,NA,NA,4.57446575164795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1767",NA,NA,NA,NA,NA,NA,NA,NA,4.85226821899414,NA,NA,NA,NA,NA,NA,NA
"S.1768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68341374397278,NA,NA
"S.1769",NA,NA,NA,NA,NA,NA,5.33393478393555,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06899976730347,2.53908061981201,3.5573742389679
"S.1770",NA,NA,NA,NA,NA,2.58437418937683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.50569105148315,NA
"S.1772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.50569105148315,NA
"S.1773",NA,NA,NA,NA,NA,3.33568477630615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76830053329468,NA,NA,NA,NA,NA
"S.1775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76830053329468,NA,NA,NA,NA,NA
"S.1776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76830053329468,NA,NA,NA,NA,NA
"S.1777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39257740974426,2.21190595626831,NA,NA,NA,NA
"S.1778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49629843235016,NA,NA,NA
"S.1779",3.2585277557373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49629843235016,NA,NA,NA
"S.178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84028442700704,2.60984310236844,2.80694079399109
"S.1780",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00829982757568,NA,NA,NA,NA,NA,NA
"S.1781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.823335826396942,NA,NA
"S.1782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67553019523621,NA,NA,NA
"S.1783",2.13130068778992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62701392173767
"S.1785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38290119171143,NA,NA
"S.1786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88535797595978,NA,NA,NA
"S.1787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92923545837402,2.79329228401184,NA,NA,NA
"S.1788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44738912582397,NA,NA,NA,NA,NA
"S.1789",NA,NA,NA,NA,NA,NA,NA,NA,0.509068727493286,NA,NA,NA,NA,NA,NA,NA
"S.179",NA,NA,NA,NA,2.58959102630615,2.98721414804459,3.70949687276568,NA,4.95817708969116,4.34789228439331,NA,NA,NA,NA,NA,NA
"S.1790",NA,NA,NA,NA,NA,NA,NA,2.14469742774963,NA,NA,NA,NA,NA,NA,NA,NA
"S.1791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52273559570312,NA,NA,NA
"S.1792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78499138355255,NA,NA,NA
"S.1793",NA,NA,NA,NA,NA,3.08719849586487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25919604301453,NA,NA,NA
"S.1795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29161810874939,NA,NA,NA
"S.1796",NA,NA,NA,NA,NA,NA,3.35797238349915,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42298460006714,NA
"S.1798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42298460006714,NA
"S.1799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42298460006714,NA
"S.18",NA,NA,NA,NA,NA,NA,NA,NA,3.86679148674011,NA,NA,NA,NA,NA,NA,NA
"S.180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76648831367493,3.96286797523499,2.3210916519165,3.12595522403717,NA
"S.1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62992906570435,NA,NA
"S.1801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726593673229218,NA,NA
"S.1802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22916078567505,NA,NA,NA,NA
"S.1803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97814929485321,NA
"S.1804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726593673229218,0.644924104213715,NA
"S.1805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727543652057648
"S.1807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98513960838318,NA,1.48365318775177,2.5141441822052,NA
"S.1808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39585244655609,NA,2.07364344596863,NA,1.48486375808716
"S.1809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61529970169067,NA,NA,NA,NA,NA
"S.181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44031286239624,NA,NA,NA,NA
"S.1810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61529970169067,NA,NA,NA,NA,0.727543652057648
"S.1811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61626994609833,NA,NA,NA,NA,NA
"S.1812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61626994609833,NA,NA,NA,NA,NA
"S.1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61626994609833,NA,NA,NA,NA,NA
"S.1814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61626994609833,NA,NA,NA,NA,NA
"S.1815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61626994609833,NA,NA,NA,NA,NA
"S.1816",NA,NA,NA,NA,NA,NA,NA,NA,1.35830914974213,NA,NA,NA,NA,1.31408524513245,NA,NA
"S.1817",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29446017742157,NA,NA,0.930408656597137,0.980378925800323,NA,NA
"S.1818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33103275299072,NA,NA,NA,NA,NA
"S.1819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68800103664398,NA,NA,NA
"S.182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08908700942993,NA,NA,NA,NA
"S.1820",NA,NA,NA,NA,NA,NA,NA,NA,3.61232948303223,NA,NA,NA,NA,NA,NA,NA
"S.1821",NA,NA,NA,NA,NA,NA,NA,NA,3.61232948303223,NA,NA,NA,NA,NA,NA,NA
"S.1822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63033974170685,NA,NA
"S.1823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.921882033348083,NA,NA,NA
"S.1824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965380132198334,NA,NA
"S.1825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71963143348694,NA,NA
"S.1826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71963143348694,NA,NA
"S.1827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36829686164856,NA,NA
"S.1828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682838499546051,NA,NA,NA
"S.1829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76060247421265,NA,NA,NA,NA
"S.183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08908700942993,NA,NA,NA,NA
"S.1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8385021686554,NA,NA,NA
"S.1831",5.79381656646729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51511979103088,NA,NA,NA,NA
"S.1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.59381580352783,NA,NA,NA
"S.1834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482406198978424,1.75710499286652,NA,NA
"S.1835",NA,NA,3.18051934242249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74454069137573,NA,NA
"S.1836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375244140625
"S.1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5353217124939,NA,NA
"S.1838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77603125572205,NA,NA,NA
"S.1839",NA,NA,4.69349956512451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.184",NA,NA,NA,NA,NA,NA,NA,NA,3.23383855819702,NA,NA,NA,NA,NA,3.45309209823608,NA
"S.1840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19855332374573,4.28185558319092,5.55744171142578,NA,NA
"S.1841",NA,NA,NA,NA,4.40257740020752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1842",NA,NA,5.97876882553101,NA,NA,NA,NA,NA,NA,6.05927133560181,NA,NA,2.24111413955688,NA,2.04690361022949,NA
"S.1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24338865280151,NA,NA,NA,NA
"S.1844",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62165546417236,4.25317811965942,NA,NA,NA,NA,NA
"S.1845",NA,NA,NA,NA,NA,NA,5.27362966537476,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1846",NA,NA,1.65003168582916,NA,NA,NA,NA,5.88574075698853,NA,NA,NA,1.72279906272888,NA,0.392536953091621,NA,NA
"S.1847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98203086853027,NA
"S.1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98203086853027,NA
"S.1849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98958110809326,NA
"S.185",9.08195018768311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28183841705322,NA,NA
"S.1851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72644686698914,NA,NA
"S.1852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24567079544067,NA
"S.1853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.30912446975708,NA
"S.1854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96515774726868,NA
"S.1855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41375541687012,NA,NA,NA,NA
"S.1856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67194855213165,NA,NA,NA,NA,NA
"S.1857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41103076934814,4.49504423141479,NA,3.58718943595886,NA
"S.1859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25341415405273,NA,NA,NA
"S.186",NA,NA,NA,NA,NA,9.61001014709473,NA,NA,4.98426723480225,NA,NA,NA,5.23204898834229,NA,NA,NA
"S.1860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25341415405273,NA,NA,NA
"S.1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21033573150635,NA,NA,NA
"S.1862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21033573150635,NA,NA,NA
"S.1863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21033573150635,NA,NA,NA
"S.1864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13602828979492,NA,NA,NA
"S.1865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22771573066712,NA,NA,NA
"S.1866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839155197143555,4.04489302635193,NA,NA
"S.1867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76255536079407,NA,NA,NA
"S.1868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56896781921387,NA
"S.1869",NA,NA,3.03274822235107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23204898834229,NA,NA,NA
"S.1870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88874173164368,NA,NA,NA,NA
"S.1871",NA,NA,NA,NA,NA,NA,NA,2.71737599372864,2.26542544364929,NA,NA,NA,4.5085301399231,NA,NA,2.88363003730774
"S.1872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.785888671875,NA,NA
"S.1873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.817751944065094
